pdf_name,page_num,block_id,age,age_confidence,gender,gender_confidence
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_13,48,0.6491,F,0.805
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_14,46,0.5871,M,0.6646
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_15,31,0.6536,F,0.7235
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_16,55,0.6379,M,0.6835
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_17,49,0.5624,M,0.6363
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_18,48,0.6471,M,0.6478
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_19,40,0.6623,F,0.6333
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_20,39,0.6079,M,0.6876
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_21,36,0.6436,M,0.7217
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_22,36,0.5968,F,0.6944
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_23,22,0.7033,M,0.6382
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_24,42,0.6402,F,0.6136
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_25,83,0.6068,M,0.7648
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_26,NULL,0.0549,M,0.7034
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_27,51,0.6548,M,0.7268
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_28,50,0.6547,M,0.716
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_29,38,0.5611,F,0.6012
BoothVoterList_A4_Ward_10_Booth_6.pdf,25,rectangle_30,41,0.6254,M,0.6744
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_1,64,0.6225,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_2,59,0.6383,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_3,59,0.6385,M,0.6565
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_4,56,0.6155,F,0.7812
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_5,NULL,0.0446,F,0.7131
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_6,58,0.6363,M,0.7275
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_7,54,0.6946,F,0.6889
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_8,53,0.6568,F,0.6263
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_9,53,0.6579,M,0.6748
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_10,32,0.6218,M,0.7675
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_11,31,0.7004,M,0.7087
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_12,31,0.6561,M,0.7348
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_13,28,0.6,M,0.7141
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_14,43,0.5324,M,0.6646
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_15,41,0.6133,M,0.6827
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_16,56,0.625,M,0.6835
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_17,51,0.7217,F,0.6671
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_18,66,0.7064,F,0.6373
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_19,NULL,0.0359,M,0.7437
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_20,32,0.6667,F,0.721
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_21,45,0.6205,F,0.5536
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_22,68,0.6244,F,0.6944
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_23,49,0.6036,M,0.6382
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_24,NULL,0.0271,M,0.669
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_25,41,0.6588,M,0.7648
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_26,31,0.696,M,0.7034
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_27,57,0.6377,F,0.6446
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_28,39,0.5021,M,0.716
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_29,72,0.5746,M,0.6579
BoothVoterList_A4_Ward_10_Booth_6.pdf,27,rectangle_30,67,0.6534,F,0.5812
BoothVoterList_A4_Ward_10_Booth_6.pdf,30,rectangle_1,29,0.6439,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,30,rectangle_2,25,0.6854,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_1,NULL,0.0409,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_2,32,0.5578,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_3,27,0.5111,F,0.6314
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_4,66,0.606,F,0.7812
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_5,34,0.5843,M,0.6912
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_6,NULL,0.0476,F,0.686
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_7,41,0.635,M,0.6913
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_8,32,0.668,F,0.6263
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_9,NULL,0.7255,M,0.6748
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_10,NULL,0.708,F,0.7365
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_11,NULL,0.0562,M,0.7087
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_12,NULL,0.756,M,0.7348
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_13,21,0.5954,F,0.805
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_14,32,0.5877,F,0.7416
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_15,23,0.5771,F,0.7235
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_16,24,0.6112,M,0.6835
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_17,31,0.6352,M,0.6363
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_18,36,0.634,F,0.6373
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_19,35,0.5666,M,0.7437
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_20,NULL,0.089,F,0.721
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_21,30,0.5891,F,0.5536
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_22,24,0.6638,F,0.6944
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_23,NULL,0.6208,F,0.6359
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_24,NULL,0.5606,F,0.6136
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_25,22,0.6229,F,0.7464
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_26,NULL,0.7137,M,0.7034
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_27,NULL,0.6187,M,0.7268
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_28,22,0.6406,F,0.6621
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_29,23,0.6183,M,0.6579
BoothVoterList_A4_Ward_10_Booth_6.pdf,28,rectangle_30,22,0.4612,F,0.5812
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_1,35,0.5153,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_2,38,0.5533,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_3,32,0.6076,F,0.6314
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_4,72,0.6007,M,0.7505
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_5,69,0.6387,F,0.7131
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_6,NULL,0.5479,F,0.686
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_7,45,0.578,F,0.6889
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_8,NULL,0.6833,M,0.642
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_9,NULL,0.7255,F,0.6044
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_10,NULL,0.6917,F,0.7365
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_11,NULL,0.7243,M,0.7087
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_12,NULL,0.6741,F,0.6346
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_13,NULL,0.6949,F,0.805
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_14,NULL,0.6733,M,0.6646
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_15,NULL,0.6671,M,0.6827
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_16,NULL,0.6736,F,0.7249
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_17,21,0.6818,F,0.6671
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_18,60,0.6284,F,0.6373
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_19,29,0.6478,F,0.6333
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_20,22,0.6816,M,0.6876
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_21,NULL,0.7681,M,0.7217
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_22,23,0.6801,F,0.5589
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_23,48,0.5757,M,0.6382
BoothVoterList_A4_Ward_10_Booth_6.pdf,29,rectangle_24,NULL,0.1716,M,0.4237
BoothVoterList_A4_Ward_10_Booth_6.pdf,31,rectangle_1,NULL,0.7216,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,31,rectangle_2,NULL,0.68,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,31,rectangle_3,22,0.4906,M,0.6565
BoothVoterList_A4_Ward_10_Booth_6.pdf,32,rectangle_1,24,0.5826,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,32,rectangle_2,21,0.6751,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,32,rectangle_3,33,0.5354,F,0.6314
BoothVoterList_A4_Ward_10_Booth_6.pdf,33,rectangle_1,33,0.5007,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,34,rectangle_1,NULL,0.669,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,34,rectangle_2,31,0.629,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,35,rectangle_1,49,0.5931,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,35,rectangle_2,NULL,0.7245,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,35,rectangle_3,NULL,0.6884,M,0.6565
BoothVoterList_A4_Ward_10_Booth_6.pdf,36,rectangle_1,NULL,0.6158,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,36,rectangle_2,21,0.6751,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,37,rectangle_1,30,0.5605,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,37,rectangle_2,NULL,0.7245,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,39,rectangle_1,NULL,0.7216,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,39,rectangle_2,NULL,0.68,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,38,rectangle_1,22,0.5351,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,38,rectangle_2,23,0.5953,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,40,rectangle_1,21,0.5983,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,40,rectangle_2,22,0.5496,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,41,rectangle_1,49,0.5931,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,42,rectangle_1,NULL,0.669,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,42,rectangle_2,NULL,0.7245,F,0.6596
BoothVoterList_A4_Ward_10_Booth_6.pdf,42,rectangle_3,23,0.4929,F,0.6314
BoothVoterList_A4_Ward_10_Booth_6.pdf,43,rectangle_1,26,0.6192,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_1,21,0.5983,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_2,NULL,0.5598,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_3,72,0.5522,F,0.6314
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_4,NULL,0.0357,M,0.7505
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_5,NULL,0.6997,F,0.7131
BoothVoterList_A4_Ward_10_Booth_6.pdf,44,rectangle_6,NULL,0.1716,M,0.4237
BoothVoterList_A4_Ward_10_Booth_6.pdf,45,rectangle_1,34,0.5299,F,0.7149
BoothVoterList_A4_Ward_10_Booth_6.pdf,46,rectangle_1,24,0.5826,M,0.6941
BoothVoterList_A4_Ward_10_Booth_6.pdf,46,rectangle_2,60,0.6157,M,0.6457
BoothVoterList_A4_Ward_10_Booth_6.pdf,47,rectangle_1,22,0.5351,F,0.7149
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_1,42,0.5508,M,0.6941
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_2,28,0.5994,M,0.6457
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_3,27,0.5111,M,0.6565
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_4,NULL,0.0831,M,0.7505
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_5,38,0.5949,F,0.7131
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_6,34,0.6529,F,0.686
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_7,28,0.6918,F,0.6889
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_8,23,0.7006,F,0.6263
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_9,NULL,0.0858,F,0.6044
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_10,NULL,0.0701,F,0.7365
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_11,25,0.6808,M,0.7087
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_12,23,0.6449,M,0.7348
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_13,38,0.5825,F,0.805
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_14,46,0.5871,M,0.6646
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_15,24,0.5072,F,0.7235
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_16,21,0.6201,F,0.7249
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_17,NULL,0.0861,F,0.6671
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_18,30,0.561,M,0.6478
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_19,83,0.6317,M,0.7437
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_20,71,0.7059,F,0.721
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_21,52,0.6578,M,0.7217
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_22,40,0.649,F,0.6944
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_23,37,0.5635,M,0.6382
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_24,34,0.6891,F,0.6136
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_25,30,0.5591,M,0.7648
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_26,97,0.5876,F,0.6698
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_27,NULL,0.0433,M,0.7268
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_28,59,0.6048,F,0.6621
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_29,33,0.5643,F,0.6012
BoothVoterList_A4_Ward_9_Booth_1.pdf,1,rectangle_30,34,0.599,M,0.6744
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_1,37,0.4455,F,0.7149
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_2,35,0.5683,M,0.6457
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_3,34,0.5881,M,0.6565
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_4,NULL,0.0831,M,0.7505
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_5,90,0.564,F,0.7131
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_6,58,0.6363,M,0.7275
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_7,50,0.7156,F,0.6889
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_8,72,0.666,M,0.642
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_9,59,0.6727,F,0.6044
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_10,34,0.626,F,0.7365
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_11,33,0.626,M,0.7087
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_12,31,0.6561,F,0.6346
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_13,34,0.5788,M,0.7141
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_14,96,0.5722,F,0.7416
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_15,65,0.5981,M,0.6827
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_16,58,0.6348,F,0.7249
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_17,58,0.6476,M,0.6363
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_18,53,0.6146,F,0.6373
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_19,36,0.5451,F,0.6333
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_20,33,0.5904,F,0.721
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_21,30,0.5891,M,0.7217
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_22,89,0.6973,F,0.6944
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_23,59,0.6804,M,0.6382
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_24,54,0.6737,F,0.6136
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_25,51,0.6747,F,0.7464
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_26,38,0.657,F,0.6698
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_27,60,0.6438,M,0.7268
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_28,55,0.6311,F,0.6621
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_29,30,0.4978,M,0.6579
BoothVoterList_A4_Ward_9_Booth_1.pdf,2,rectangle_30,50,0.6318,M,0.6744
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_1,NULL,0.0354,F,0.7149
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_2,62,0.6644,M,0.6457
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_3,57,0.6535,F,0.6314
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_4,37,0.4704,F,0.7812
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_5,34,0.5843,F,0.7131
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_6,39,0.6535,F,0.686
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_7,55,0.6647,M,0.6913
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_8,53,0.6568,F,0.6263
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_9,29,0.6778,F,0.6044
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_10,25,0.5487,F,0.7365
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_11,22,0.7241,M,0.7087
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_12,87,0.6788,M,0.7348
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_13,73,0.5684,F,0.805
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_14,NULL,0.062,M,0.6646
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_15,51,0.6836,M,0.6827
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_16,40,0.6528,F,0.7249
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_17,31,0.6352,F,0.6671
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_18,NULL,0.0396,F,0.6373
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_19,46,0.574,M,0.7437
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_20,41,0.6745,F,0.721
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_21,NULL,0.043,M,0.7217
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_22,65,0.5503,F,0.6944
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_23,40,0.547,M,0.6382
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_24,39,0.6852,M,0.669
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_25,36,0.5445,F,0.7464
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_26,34,0.5897,F,0.6698
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_27,28,0.6294,M,0.7268
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_28,65,0.6271,F,0.6621
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_29,92,0.561,F,0.6012
BoothVoterList_A4_Ward_9_Booth_1.pdf,3,rectangle_30,67,0.6534,M,0.6744
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_1,60,0.6557,M,0.6941
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_2,NULL,0.0484,F,0.6596
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_3,82,0.5599,M,0.6565
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_4,67,0.4978,F,0.7812
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_5,63,0.6153,M,0.6912
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_6,NULL,0.0476,M,0.7275
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_7,41,0.635,F,0.6889
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_8,37,0.5529,M,0.642
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_9,36,0.6556,M,0.6748
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_10,NULL,0.0353,M,0.7675
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_11,68,0.6639,F,0.6648
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_12,52,0.6677,F,0.6346
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_13,NULL,0.0287,F,0.805
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_14,NULL,0.0381,M,0.6646
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_15,39,0.6336,M,0.6827
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_16,36,0.5126,F,0.7249
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_17,34,0.5593,F,0.6671
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_18,24,0.5379,F,0.6373
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_19,22,0.6432,M,0.7437
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_20,60,0.6095,M,0.6876
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_21,49,0.6222,F,0.5536
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_22,NULL,0.0856,M,0.681
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_23,25,0.6951,M,0.6382
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_24,26,0.6039,F,0.6136
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_25,24,0.5757,M,0.7648
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_26,39,0.6447,F,0.6698
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_27,87,0.6876,M,0.7268
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_28,57,0.5506,M,0.716
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_29,NULL,0.039,F,0.6012
BoothVoterList_A4_Ward_9_Booth_1.pdf,4,rectangle_30,40,0.6053,F,0.5812
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_1,41,0.6358,F,0.7149
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_2,62,0.6644,M,0.6457
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_3,60,0.6286,M,0.6565
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_4,57,0.5538,F,0.7812
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_5,55,0.6822,M,0.6912
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_6,53,0.6553,F,0.686
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_7,42,0.6413,F,0.6889
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_8,37,0.5529,M,0.642
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_9,34,0.6859,M,0.6748
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_10,31,0.6744,M,0.7675
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_11,30,0.6577,M,0.7087
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_12,28,0.6277,F,0.6346
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_13,67,0.5462,M,0.7141
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_14,63,0.6088,F,0.7416
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_15,42,0.6214,M,0.6827
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_16,40,0.6528,F,0.7249
BoothVoterList_A4_Ward_9_Booth_1.pdf,5,rectangle_17,92,0.5899,M,0.6363
